read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
2028209e-8ffb-47cd-a891-375784543cb3	376	377	1	29.470745	28.586207	-0.884538	0	14	0.0371352785	96.286472	96.335079	368	3	6	5
206f4a57-2c90-4a5e-bbee-9bdb938962bd	25019	24903	-116	38.656461	26.859896	-11.796565	0	1029	0.0411287422	95.887126	95.936019	24291	311	301	417
20a4eac0-51c1-409b-b2e7-4dafdcff9f92	4007	3984	-23	41.190916	31.090863	-10.100052	0	92	0.0229598203	97.704018	97.714286	3933	33	18	41
20c55a93-b8db-4b56-996d-84ae631bcf1c	4146	4140	-6	39.026290	35.200966	-3.825324	0	32	0.0077182827	99.228172	99.229473	4121	12	7	13
20cea2f9-cd85-4261-8487-be8cbf672466	6440	6415	-25	31.167857	19.957599	-11.210258	0	434	0.0673913043	93.260870	93.396226	6138	145	132	157
20f61d56-0741-4b07-b7ed-21e77d3beb0e	2442	2394	-48	36.807944	11.976608	-24.831336	0	302	0.1236691237	87.633088	87.977707	2210	114	70	118
21011321-94a2-44f4-a67f-e6c18245f7c3	30932	30574	-358	32.483868	20.892883	-11.590985	0	1948	0.0629768525	93.702315	93.796771	29455	648	471	829
21754b1a-558c-4150-b9d5-3f0683319771	726	726	0	41.059229	29.027548	-12.031680	0	24	0.0330578512	96.694215	96.716826	707	14	5	5
219eea4e-1818-4360-a88f-705355d003d7	1693	1688	-5	40.810986	31.847749	-8.963238	0	29	0.0171293562	98.287064	98.294118	1671	10	7	12
21e06950-af37-4450-aa96-e86ae690e79f	2666	2550	-116	35.424606	10.778431	-24.646175	0	433	0.1624156039	83.758440	84.179759	2304	175	71	187
21f11d75-4abd-4b3f-90bb-7580a718fd1e	1666	1659	-7	39.413565	28.561181	-10.852384	0	51	0.0306122449	96.938776	96.967895	1631	12	16	23
223c79a6-1c42-4a46-aa1b-12472e3afdd0	212	211	-1	25.165094	19.777251	-5.387843	0	11	0.0518867925	94.811321	94.907407	205	2	4	5
22581268-4c14-4f66-9e4e-f3e21b5db3ea	671	660	-11	40.226528	25.954545	-14.271982	0	41	0.0611028316	93.889717	93.943870	636	18	6	17
226576ea-613a-4cee-b427-28d589b8fe15	345	350	5	24.985507	16.765714	-8.219793	0	32	0.0914285714	90.857143	91.086351	327	9	14	9
22666e09-163a-4bdc-86ed-951f40f1af1e	12498	12190	-308	35.393103	17.586710	-17.806392	0	1288	0.1030564890	89.694351	89.863855	11419	562	209	517
22e2dd82-0d01-413f-afe7-c1272b65e949	1191	1177	-14	36.933669	26.946474	-9.987195	0	46	0.0386230059	96.137699	96.169858	1155	12	10	24
